"date","temp_station","vel_station","dir_station","pres_station","temp_era5","vel_era5","dir_era5","pres_era5","season"
2012-05-24 06:00:00,-7.5,0,0,986.6,-12.9355,2.00222949381246,296.565051177078,966.290623254797,"MAM"
2012-05-24 09:00:00,-6.8,0,0,986.9,-11.9355,2.00222949381246,296.565051177078,966.7637626293,"MAM"
2012-05-24 12:00:00,-5.8,1.11111111111111,160,987.6,-11.9355,2.00222949381246,296.565051177078,967.0537626293,"MAM"
2012-05-24 15:00:00,-12.8,5.27777777777778,250,989.6,-8.93549999999998,0.895424250943933,0,967.953947144876,"MAM"
2012-05-24 18:00:00,-15.6,5.27777777777778,230,991.7,-11.9355,2.831580105133,71.565051177078,969.0737626293,"MAM"
2012-05-24 21:00:00,-16.3,4.16666666666667,230,992.6,-10.9355,2.6862727528318,90,970.337030710868,"MAM"
2012-05-25 00:00:00,-15.9,2.5,230,992.9,-11.9355,3.58169700377573,90,971.4437626293,"MAM"
2012-05-25 03:00:00,-15.5,0,0,992.5,-13.9355,2.6862727528318,90,972.307614078175,"MAM"
2012-05-25 06:00:00,-16.4,0,0,992.1,-13.9355,2.00222949381246,116.565051177078,972.667614078175,"MAM"
2012-05-25 09:00:00,-8.8,2.5,320,990,-14.9355,1.26632111976268,315,971.994736613362,"MAM"
2012-05-25 12:00:00,-5.6,11.3888888888889,250,986.8,-11.9355,4.47712125471966,306.869897645844,971.0837626293,"MAM"
2012-05-25 15:00:00,-5.4,0,0,985,-8.93549999999998,5.73351272400425,321.34019174591,969.003947144876,"MAM"
2012-05-25 18:00:00,-5.2,1.66666666666667,140,984.2,-7.93549999999998,6.81934792867714,336.801409486352,966.787592627348,"MAM"
2012-05-25 21:00:00,-2.4,10.2777777777778,270,982.2,-8.93549999999998,5.4466530823621,350.537677791974,965.713947144876,"MAM"
2012-05-26 00:00:00,0.8,10.2777777777778,230,981,-6.93549999999998,6.3316055988134,351.869897645844,964.641361076118,"MAM"
2012-05-26 03:00:00,-1.6,11.3888888888889,230,983.4,-5.93549999999998,5.3725455056636,0,963.18525110954,"MAM"
2012-05-26 06:00:00,-5.1,4.16666666666667,180,984.2,-9.93549999999998,2.831580105133,18.434948822922,965.370426031359,"MAM"
2012-05-26 09:00:00,-5,0,0,983.4,-8.93549999999998,2.00222949381246,333.434948822922,965.493947144876,"MAM"
2012-05-26 12:00:00,-6.2,0,0,983,-6.93549999999998,1.26632111976268,315,964.671361076118,"MAM"
2012-05-26 15:00:00,-8.2,4.16666666666667,160,982.6,-7.93549999999998,0.895424250943933,180,964.027592627348,"MAM"
2012-05-26 18:00:00,-8.1,3.05555555555556,180,982.2,-9.93549999999998,1.79084850188787,180,963.370426031359,"MAM"
2012-05-26 21:00:00,-9.4,0,0,983.4,-9.93549999999998,2.53264223952536,135,962.390426031359,"MAM"
2012-05-27 00:00:00,-10.9,10.2777777777778,230,987.8,-10.9355,4.00445898762493,116.565051177078,964.617030710868,"MAM"
2012-05-27 03:00:00,-14,7.77777777777778,230,994,-12.9355,5.66316021026601,108.434948822922,968.960623254797,"MAM"
2012-05-27 06:00:00,-16.4,10.2777777777778,230,999,-14.9355,7.16339400755146,90,973.494736613362,"MAM"
2012-05-27 09:00:00,-17.2,12.2222222222222,230,1002,-15.9355,7.21914110518714,97.1250163489018,976.471992397849,"MAM"
2012-05-27 12:00:00,-17.4,13.3333333333333,200,1005.3,-16.9355,8.10841145432552,96.3401917459099,980.309382993154,"MAM"
2012-05-27 15:00:00,-17.8,10.2777777777778,230,1007.4,-17.9355,8.10841145432552,96.3401917459099,983.806909985284,"MAM"
2012-05-27 18:00:00,-18.4,1.66666666666667,140,1009.3,-18.9355,6.3316055988134,98.130102354156,985.784574985226,"MAM"
2012-05-27 21:00:00,-20.4,0,0,1009.4,-19.9355,2.831580105133,108.434948822922,988.162379629436,"MAM"
2012-05-28 00:00:00,-13.4,4.16666666666667,320,1008,-18.9355,1.26632111976268,135,988.844574985226,"MAM"
2012-05-28 03:00:00,-11.8,7.22222222222222,320,1005.6,-19.9355,2.831580105133,288.434948822922,988.952379629436,"MAM"
2012-05-28 06:00:00,-13.4,0,0,1003.7,-16.9355,4.00445898762493,296.565051177078,988.029382993154,"MAM"
2012-05-28 09:00:00,-13.6,0,0,1003.2,-12.9355,4.47712125471966,306.869897645844,985.500623254797,"MAM"
2012-05-28 12:00:00,-11.2,0,0,1001.8,-12.9355,4.47712125471966,306.869897645844,984.040623254797,"MAM"
2012-05-28 15:00:00,-10.7,0,0,1000.8,-13.9355,3.79896335928804,315,982.627614078175,"MAM"
2012-05-28 18:00:00,-11.2,0,0,999.2,-12.9355,4.47712125471966,306.869897645844,980.820623254797,"MAM"
2012-05-28 21:00:00,-11,0,0,997.7,-12.9355,3.79896335928804,315,979.650623254797,"MAM"
2012-05-29 00:00:00,-10.8,0,0,996.2,-11.9355,4.47712125471966,306.869897645844,978.2837626293,"MAM"
2012-05-29 03:00:00,-11,0,0,994.9,-10.9355,4.47712125471966,323.130102354156,976.837030710868,"MAM"
2012-05-29 06:00:00,-10.4,0,0,993.2,-10.9355,3.79896335928804,315,975.117030710868,"MAM"
2012-05-29 09:00:00,-11.2,0,0,991.8,-10.9355,3.79896335928804,315,973.907030710868,"MAM"
2012-05-29 12:00:00,-8.5,1.94444444444444,180,989.8,-10.9355,5.06528447905072,315,972.137030710868,"MAM"
2012-05-29 15:00:00,-9.2,0,0,987.4,-9.93549999999998,5.06528447905072,315,969.410426031358,"MAM"
2012-05-29 18:00:00,-9,0,0,986.4,-8.93549999999998,5.06528447905072,315,966.303947144876,"MAM"
2012-05-29 21:00:00,-8,0,0,987.4,-8.93549999999998,3.58169700377573,0,966.593947144876,"MAM"
2012-05-30 00:00:00,-0.7,5.27777777777778,230,989.4,-9.93549999999998,2.6862727528318,90,968.980426031359,"MAM"
2012-05-30 03:00:00,-2.3,11.9444444444444,230,990.5,-10.9355,2.831580105133,71.565051177078,970.967030710868,"MAM"
2012-05-30 06:00:00,-2.4,6.11111111111111,200,993,-11.9355,3.58169700377573,90,973.3237626293,"MAM"
2012-05-30 09:00:00,-7.5,0,0,995,-11.9355,2.6862727528318,90,973.7937626293,"MAM"
2012-05-30 12:00:00,-3.6,5.27777777777778,270,994.2,-9.93549999999998,0.895424250943933,90,975.880426031359,"MAM"
2012-05-30 15:00:00,-0.1,10.2777777777778,270,990.6,-12.9355,2.6862727528318,270,975.420623254797,"MAM"
2012-05-30 18:00:00,-2,1.11111111111111,140,990.4,-10.9355,5.22117573273196,300.963756532073,973.237030710868,"MAM"
2012-05-30 21:00:00,-5.2,1.11111111111111,110,991.3,-9.93549999999998,4.47712125471966,323.130102354156,971.550426031358,"MAM"
2012-05-31 00:00:00,-5.6,1.11111111111111,110,989.7,-10.9355,4.00445898762493,333.434948822922,971.007030710868,"MAM"
2012-05-31 03:00:00,-7,0,0,988.9,-11.9355,1.79084850188787,0,970.1137626293,"MAM"
2012-05-31 06:00:00,-1.8,9.16666666666667,230,987.8,-10.9355,1.26632111976268,45,969.147030710868,"MAM"
2012-05-31 09:00:00,-3,11.3888888888889,230,989.2,-8.93549999999998,1.26632111976268,45,969.073947144876,"MAM"
2012-05-31 12:00:00,-1.8,11.3888888888889,230,989.4,-7.93549999999998,1.26632111976268,45,969.767592627348,"MAM"
2012-05-31 15:00:00,-1.5,10.2777777777778,230,991,-10.9355,2.53264223952536,45,971.037030710867,"MAM"
2012-05-31 18:00:00,-3.3,5.27777777777778,230,991.8,-9.93549999999998,5.22117573273196,59.0362434679265,972.320426031358,"MAM"
2012-05-31 21:00:00,-7.4,0,0,990.1,-7.93549999999998,2.00222949381246,26.565051177078,972.687592627348,"MAM"
